tier,time_len,col,lan_type,model_name,match_id,training_time
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6697727419,0.0009692999883554876
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6697626991,0.000965600018389523
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6689153168,0.000956699950620532
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6720398487,0.0009754999773576856
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6718954639,0.0010516000329516828
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6703469268,0.001021499978378415
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6713438037,0.0009916999842971563
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6720008037,0.0009615999879315495
DIAMOND,5,totalDamageTaken,Linear,LR,KR_6719888945,0.0010263000149279833
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6711406479,0.006258599983993918
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6697727419,0.00579910003580153
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6697626991,0.005841200007125735
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6689153168,0.005758100014645606
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6720398487,0.005780000006780028
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6718954639,0.005779900006018579
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6703469268,0.005763699999079108
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6713438037,0.005794199998490512
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6720008037,0.006101400009356439
DIAMOND,5,totalDamageTaken,Linear,RF,KR_6719888945,0.005926800018642098
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6711406479,0.001449700037483126
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6697727419,0.0014322000206448138
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6697626991,0.0013339999713934958
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6689153168,0.0014016999630257487
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6720398487,0.0013392999535426497
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6718954639,0.0013304000021889806
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6703469268,0.0016814999980852008
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6713438037,0.0013756999978795648
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6720008037,0.0013198000378906727
DIAMOND,5,totalDamageTaken,Linear,SVC,KR_6719888945,0.001419799984432757
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6711406479,0.0016771000227890909
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6697727419,0.001303599972743541
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6697626991,0.0014404000248759985
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6689153168,0.0013855000142939389
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6720398487,0.001317800022661686
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6718954639,0.0014179000281728804
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6703469268,0.0013883000356145203
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6713438037,0.0015509999939240515
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6720008037,0.0014229000080376863
DIAMOND,5,totalDamageTaken,Linear,XGB,KR_6719888945,0.001455600024200976
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6711406479,0.003846400009933859
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6697727419,0.0035920999944210052
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6697626991,0.0033836999791674316
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6689153168,0.003500699996948242
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6720398487,0.0034179999493062496
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6718954639,0.0033104000031016767
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6703469268,0.003564499958883971
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6713438037,0.0034614000469446182
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6720008037,0.0033994000405073166
DIAMOND,5,totalDamageTaken,Exponential,knn,KR_6719888945,0.0033363000256940722
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6711406479,0.002662200015038252
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6697727419,0.0025418000295758247
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6697626991,0.0025276000378653407
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6689153168,0.002553700003772974
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6720398487,0.002653900010045618
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6718954639,0.002534500032197684
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6703469268,0.00285499996971339
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6713438037,0.002621099993120879
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6720008037,0.0025371999945491552
DIAMOND,5,totalDamageTaken,Exponential,LR,KR_6719888945,0.0025464000063948333
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6711406479,0.012297699984628707
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6697727419,0.012724400032311678
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6697626991,0.01201740000396967
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6689153168,0.0120380999869667
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6720398487,0.012074099970050156
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6718954639,0.011921199969947338
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6703469268,0.012496099981945008
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6713438037,0.012096799968276173
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6720008037,0.01197880000108853
DIAMOND,5,totalDamageTaken,Exponential,RF,KR_6719888945,0.01194309996208176
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6711406479,0.003108499979134649
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6697727419,0.002963599981740117
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6697626991,0.0029639999847859144
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6689153168,0.0029881999944336712
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6720398487,0.003358700021635741
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6718954639,0.0032085999846458435
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6703469268,0.003321100026369095
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6713438037,0.003008000028785318
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6720008037,0.002964199986308813
DIAMOND,5,totalDamageTaken,Exponential,SVC,KR_6719888945,0.0029633999802172184
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6711406479,0.003203700005542487
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6697727419,0.0028649999876506627
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6697626991,0.0028925000224262476
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6689153168,0.002857399987988174
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6720398487,0.0028061000048182905
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6718954639,0.0028232000186108053
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6703469268,0.0030422000563703477
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6713438037,0.003022099961526692
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6720008037,0.003010899992659688
DIAMOND,5,totalDamageTaken,Exponential,XGB,KR_6719888945,0.0030208000098355114
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6711406479,0.003014699963387102
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6697727419,0.0012858999543823302
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6697626991,0.0022690999903716147
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6689153168,0.002182499971240759
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6720398487,0.0023201999720185995
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6718954639,0.0021525000338442624
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6703469268,0.002305600035469979
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6713438037,0.0024471000069752336
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6720008037,0.0021573000121861696
DIAMOND,5,totalDamageTaken,Mixed,knn,KR_6719888945,0.0021561000030487776
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6711406479,0.0015075999544933438
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6697727419,0.0014028000296093524
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6697626991,0.0013814999838359654
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6689153168,0.0014099000254645944
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6720398487,0.0013723000301979482
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6718954639,0.0014680000022053719
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6703469268,0.0013729000347666442
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6713438037,0.0014871999737806618
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6720008037,0.0015074999537318945
DIAMOND,5,totalDamageTaken,Mixed,LR,KR_6719888945,0.001372799975797534
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6711406479,0.006383800006005913
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6697727419,0.0062339999713003635
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6697626991,0.006201100011821836
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6689153168,0.006202700024005026
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6720398487,0.006254900014027953
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6718954639,0.006174799986183643
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6703469268,0.006184800004120916
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6713438037,0.0062973000458441675
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6720008037,0.006295999977737665
DIAMOND,5,totalDamageTaken,Mixed,RF,KR_6719888945,0.006207600003108382
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6711406479,0.001975800027139485
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6697727419,0.0018301000236533582
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6697626991,0.0018213000148534775
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6689153168,0.0018220000201836228
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6720398487,0.002282500034198165
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6718954639,0.0019365000189282
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6703469268,0.001819700002670288
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6713438037,0.0018078999710269272
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6720008037,0.0019797999993897974
DIAMOND,5,totalDamageTaken,Mixed,SVC,KR_6719888945,0.0018156999722123146
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6711406479,0.002237599983345717
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6697727419,0.001881800009869039
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6697626991,0.0017160999705083668
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6689153168,0.0016885999939404428
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6720398487,0.0018118000007234514
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6718954639,0.0018034999957308173
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6703469268,0.0018464000313542783
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6713438037,0.0019398000440560281
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6720008037,0.0018014999805018306
DIAMOND,5,totalDamageTaken,Mixed,XGB,KR_6719888945,0.0020213000243529677
DIAMOND,5,totalGold,Linear,knn,KR_6711406479,0.0020794000010937452
DIAMOND,5,totalGold,Linear,knn,KR_6697727419,0.0021265000104904175
DIAMOND,5,totalGold,Linear,knn,KR_6697626991,0.0018708999850787222
DIAMOND,5,totalGold,Linear,knn,KR_6689153168,0.0019521000212989748
DIAMOND,5,totalGold,Linear,knn,KR_6720398487,0.001746599969919771
DIAMOND,5,totalGold,Linear,knn,KR_6718954639,0.0017806000541895628
DIAMOND,5,totalGold,Linear,knn,KR_6703469268,0.0017468000296503305
DIAMOND,5,totalGold,Linear,knn,KR_6713438037,0.0017491999897174537
DIAMOND,5,totalGold,Linear,knn,KR_6720008037,0.0017503999988548458
DIAMOND,5,totalGold,Linear,knn,KR_6719888945,0.0019224999705329537
DIAMOND,5,totalGold,Linear,LR,KR_6711406479,0.0010747999767772853
DIAMOND,5,totalGold,Linear,LR,KR_6697727419,0.0009722000104375184
DIAMOND,5,totalGold,Linear,LR,KR_6697626991,0.0010111000156030059
DIAMOND,5,totalGold,Linear,LR,KR_6689153168,0.0010578999645076692
DIAMOND,5,totalGold,Linear,LR,KR_6720398487,0.0009887999622151256
DIAMOND,5,totalGold,Linear,LR,KR_6718954639,0.0009949000086635351
DIAMOND,5,totalGold,Linear,LR,KR_6703469268,0.0009616999886929989
DIAMOND,5,totalGold,Linear,LR,KR_6713438037,0.0009583999635651708
DIAMOND,5,totalGold,Linear,LR,KR_6720008037,0.0009730000165291131
DIAMOND,5,totalGold,Linear,LR,KR_6719888945,0.0009665999677963555
DIAMOND,5,totalGold,Linear,RF,KR_6711406479,0.006103100022301078
DIAMOND,5,totalGold,Linear,RF,KR_6697727419,0.005832900002133101
DIAMOND,5,totalGold,Linear,RF,KR_6697626991,0.005939499998930842
DIAMOND,5,totalGold,Linear,RF,KR_6689153168,0.006089799979235977
DIAMOND,5,totalGold,Linear,RF,KR_6720398487,0.005951299972366542
DIAMOND,5,totalGold,Linear,RF,KR_6718954639,0.0060282000340521336
DIAMOND,5,totalGold,Linear,RF,KR_6703469268,0.005832499999087304
DIAMOND,5,totalGold,Linear,RF,KR_6713438037,0.006014800048433244
DIAMOND,5,totalGold,Linear,RF,KR_6720008037,0.005954600055702031
DIAMOND,5,totalGold,Linear,RF,KR_6719888945,0.005854599992744625
DIAMOND,5,totalGold,Linear,SVC,KR_6711406479,0.0013964999816380441
DIAMOND,5,totalGold,Linear,SVC,KR_6697727419,0.0013978999922983348
DIAMOND,5,totalGold,Linear,SVC,KR_6697626991,0.0012777000083588064
DIAMOND,5,totalGold,Linear,SVC,KR_6689153168,0.0012703000102192163
DIAMOND,5,totalGold,Linear,SVC,KR_6720398487,0.0013314999523572624
DIAMOND,5,totalGold,Linear,SVC,KR_6718954639,0.0012802000273950398
DIAMOND,5,totalGold,Linear,SVC,KR_6703469268,0.001366000040434301
DIAMOND,5,totalGold,Linear,SVC,KR_6713438037,0.0012942000175826252
DIAMOND,5,totalGold,Linear,SVC,KR_6720008037,0.001275199989322573
DIAMOND,5,totalGold,Linear,SVC,KR_6719888945,0.0013617999502457678
DIAMOND,5,totalGold,Linear,XGB,KR_6711406479,0.0017718999879434705
DIAMOND,5,totalGold,Linear,XGB,KR_6697727419,0.0012488000211305916
DIAMOND,5,totalGold,Linear,XGB,KR_6697626991,0.0014380000066012144
DIAMOND,5,totalGold,Linear,XGB,KR_6689153168,0.0014620000147260725
DIAMOND,5,totalGold,Linear,XGB,KR_6720398487,0.0014455000055022538
DIAMOND,5,totalGold,Linear,XGB,KR_6718954639,0.0015447999467141926
DIAMOND,5,totalGold,Linear,XGB,KR_6703469268,0.0014034999767318368
DIAMOND,5,totalGold,Linear,XGB,KR_6713438037,0.0014143000007607043
DIAMOND,5,totalGold,Linear,XGB,KR_6720008037,0.0015087000210769475
DIAMOND,5,totalGold,Linear,XGB,KR_6719888945,0.0013763000024482608
DIAMOND,5,totalGold,Exponential,knn,KR_6711406479,0.0037417999701574445
DIAMOND,5,totalGold,Exponential,knn,KR_6697727419,0.002509400015696883
DIAMOND,5,totalGold,Exponential,knn,KR_6697626991,0.003381200018338859
DIAMOND,5,totalGold,Exponential,knn,KR_6689153168,0.003468099981546402
DIAMOND,5,totalGold,Exponential,knn,KR_6720398487,0.0034445999772287905
DIAMOND,5,totalGold,Exponential,knn,KR_6718954639,0.0035305999917909503
DIAMOND,5,totalGold,Exponential,knn,KR_6703469268,0.0037623000098392367
DIAMOND,5,totalGold,Exponential,knn,KR_6713438037,0.003348900005221367
DIAMOND,5,totalGold,Exponential,knn,KR_6720008037,0.003495000011753291
DIAMOND,5,totalGold,Exponential,knn,KR_6719888945,0.003469599992968142
DIAMOND,5,totalGold,Exponential,LR,KR_6711406479,0.0026381000061519444
DIAMOND,5,totalGold,Exponential,LR,KR_6697727419,0.0028314999653957784
DIAMOND,5,totalGold,Exponential,LR,KR_6697626991,0.0025370000512339175
DIAMOND,5,totalGold,Exponential,LR,KR_6689153168,0.0015377999516204
DIAMOND,5,totalGold,Exponential,LR,KR_6720398487,0.0017220000154338777
DIAMOND,5,totalGold,Exponential,LR,KR_6718954639,0.0015279999934136868
DIAMOND,5,totalGold,Exponential,LR,KR_6703469268,0.0016279999981634319
DIAMOND,5,totalGold,Exponential,LR,KR_6713438037,0.002579699968919158
DIAMOND,5,totalGold,Exponential,LR,KR_6720008037,0.0025880999746732414
DIAMOND,5,totalGold,Exponential,LR,KR_6719888945,0.002619100036099553
DIAMOND,5,totalGold,Exponential,RF,KR_6711406479,0.012210199958644807
DIAMOND,5,totalGold,Exponential,RF,KR_6697727419,0.012407400005031377
DIAMOND,5,totalGold,Exponential,RF,KR_6697626991,0.011993099993560463
DIAMOND,5,totalGold,Exponential,RF,KR_6689153168,0.012057800020556897
DIAMOND,5,totalGold,Exponential,RF,KR_6720398487,0.011903000005986542
DIAMOND,5,totalGold,Exponential,RF,KR_6718954639,0.01201000000583008
DIAMOND,5,totalGold,Exponential,RF,KR_6703469268,0.012224300007801503
DIAMOND,5,totalGold,Exponential,RF,KR_6713438037,0.011917499999981374
DIAMOND,5,totalGold,Exponential,RF,KR_6720008037,0.012034400017000735
DIAMOND,5,totalGold,Exponential,RF,KR_6719888945,0.012064999958965927
DIAMOND,5,totalGold,Exponential,SVC,KR_6711406479,0.00306389998877421
DIAMOND,5,totalGold,Exponential,SVC,KR_6697727419,0.0031726000015623868
DIAMOND,5,totalGold,Exponential,SVC,KR_6697626991,0.0029574999934993684
DIAMOND,5,totalGold,Exponential,SVC,KR_6689153168,0.002909499977249652
DIAMOND,5,totalGold,Exponential,SVC,KR_6720398487,0.0030474000377580523
DIAMOND,5,totalGold,Exponential,SVC,KR_6718954639,0.0029186999890953302
DIAMOND,5,totalGold,Exponential,SVC,KR_6703469268,0.0031601000227965415
DIAMOND,5,totalGold,Exponential,SVC,KR_6713438037,0.0030000999686308205
DIAMOND,5,totalGold,Exponential,SVC,KR_6720008037,0.002983400016091764
DIAMOND,5,totalGold,Exponential,SVC,KR_6719888945,0.002001299988478422
DIAMOND,5,totalGold,Exponential,XGB,KR_6711406479,0.003159699961543083
DIAMOND,5,totalGold,Exponential,XGB,KR_6697727419,0.003145800030324608
DIAMOND,5,totalGold,Exponential,XGB,KR_6697626991,0.0031930000404827297
DIAMOND,5,totalGold,Exponential,XGB,KR_6689153168,0.0030166999786160886
DIAMOND,5,totalGold,Exponential,XGB,KR_6720398487,0.002813099999912083
DIAMOND,5,totalGold,Exponential,XGB,KR_6718954639,0.002995600050780922
DIAMOND,5,totalGold,Exponential,XGB,KR_6703469268,0.0033154000411741436
DIAMOND,5,totalGold,Exponential,XGB,KR_6713438037,0.0028609000146389008
DIAMOND,5,totalGold,Exponential,XGB,KR_6720008037,0.003104900009930134
DIAMOND,5,totalGold,Exponential,XGB,KR_6719888945,0.0028748000040650368
DIAMOND,5,totalGold,Mixed,knn,KR_6711406479,0.002506999997422099
DIAMOND,5,totalGold,Mixed,knn,KR_6697727419,0.002497199981007725
DIAMOND,5,totalGold,Mixed,knn,KR_6697626991,0.0012321000103838742
DIAMOND,5,totalGold,Mixed,knn,KR_6689153168,0.0013661999837495387
DIAMOND,5,totalGold,Mixed,knn,KR_6720398487,0.0013293999945744872
DIAMOND,5,totalGold,Mixed,knn,KR_6718954639,0.0012955000274814665
DIAMOND,5,totalGold,Mixed,knn,KR_6703469268,0.0012898000422865152
DIAMOND,5,totalGold,Mixed,knn,KR_6713438037,0.002303800021763891
DIAMOND,5,totalGold,Mixed,knn,KR_6720008037,0.002408799948170781
DIAMOND,5,totalGold,Mixed,knn,KR_6719888945,0.002183099975809455
DIAMOND,5,totalGold,Mixed,LR,KR_6711406479,0.001470999966841191
DIAMOND,5,totalGold,Mixed,LR,KR_6697727419,0.0014229000080376863
DIAMOND,5,totalGold,Mixed,LR,KR_6697626991,0.0013922000071033835
DIAMOND,5,totalGold,Mixed,LR,KR_6689153168,0.001373699982650578
DIAMOND,5,totalGold,Mixed,LR,KR_6720398487,0.0014547999599017203
DIAMOND,5,totalGold,Mixed,LR,KR_6718954639,0.0014140999992378056
DIAMOND,5,totalGold,Mixed,LR,KR_6703469268,0.0013699000119231641
DIAMOND,5,totalGold,Mixed,LR,KR_6713438037,0.0013709000195376575
DIAMOND,5,totalGold,Mixed,LR,KR_6720008037,0.0013767000054940581
DIAMOND,5,totalGold,Mixed,LR,KR_6719888945,0.001438800012692809
DIAMOND,5,totalGold,Mixed,RF,KR_6711406479,0.01126470003509894
DIAMOND,5,totalGold,Mixed,RF,KR_6697727419,0.011167899996507913
DIAMOND,5,totalGold,Mixed,RF,KR_6697626991,0.011155900021549314
DIAMOND,5,totalGold,Mixed,RF,KR_6689153168,0.011018600023817271
DIAMOND,5,totalGold,Mixed,RF,KR_6720398487,0.010915999999269843
DIAMOND,5,totalGold,Mixed,RF,KR_6718954639,0.010944399982690811
DIAMOND,5,totalGold,Mixed,RF,KR_6703469268,0.01197430002503097
DIAMOND,5,totalGold,Mixed,RF,KR_6713438037,0.011061900004278868
DIAMOND,5,totalGold,Mixed,RF,KR_6720008037,0.010815600049681962
DIAMOND,5,totalGold,Mixed,RF,KR_6719888945,0.01084980001905933
DIAMOND,5,totalGold,Mixed,SVC,KR_6711406479,0.0011132999788969755
DIAMOND,5,totalGold,Mixed,SVC,KR_6697727419,0.0018438000115565956
DIAMOND,5,totalGold,Mixed,SVC,KR_6697626991,0.0018305000266991556
DIAMOND,5,totalGold,Mixed,SVC,KR_6689153168,0.0017920999671332538
DIAMOND,5,totalGold,Mixed,SVC,KR_6720398487,0.0018628000398166478
DIAMOND,5,totalGold,Mixed,SVC,KR_6718954639,0.0017881999956443906
DIAMOND,5,totalGold,Mixed,SVC,KR_6703469268,0.0018496999982744455
DIAMOND,5,totalGold,Mixed,SVC,KR_6713438037,0.0017871999880298972
DIAMOND,5,totalGold,Mixed,SVC,KR_6720008037,0.001788900000974536
DIAMOND,5,totalGold,Mixed,SVC,KR_6719888945,0.0017866999842226505
DIAMOND,5,totalGold,Mixed,XGB,KR_6711406479,0.00205950002418831
DIAMOND,5,totalGold,Mixed,XGB,KR_6697727419,0.0018032999942079186
DIAMOND,5,totalGold,Mixed,XGB,KR_6697626991,0.0017112000496126711
DIAMOND,5,totalGold,Mixed,XGB,KR_6689153168,0.001797800010535866
DIAMOND,5,totalGold,Mixed,XGB,KR_6720398487,0.0018222000217065215
DIAMOND,5,totalGold,Mixed,XGB,KR_6718954639,0.0016614000196568668
DIAMOND,5,totalGold,Mixed,XGB,KR_6703469268,0.0017578999977558851
DIAMOND,5,totalGold,Mixed,XGB,KR_6713438037,0.0016733999946154654
DIAMOND,5,totalGold,Mixed,XGB,KR_6720008037,0.0017018999787978828
DIAMOND,5,totalGold,Mixed,XGB,KR_6719888945,0.0016675000078976154
DIAMOND,5,xp,Linear,knn,KR_6711406479,0.001982300018426031
DIAMOND,5,xp,Linear,knn,KR_6697727419,0.001953300030436367
DIAMOND,5,xp,Linear,knn,KR_6697626991,0.0017556000384502113
DIAMOND,5,xp,Linear,knn,KR_6689153168,0.0017414999892935157
DIAMOND,5,xp,Linear,knn,KR_6720398487,0.0017829000134952366
DIAMOND,5,xp,Linear,knn,KR_6718954639,0.0019437000155448914
DIAMOND,5,xp,Linear,knn,KR_6703469268,0.0017785000381991267
DIAMOND,5,xp,Linear,knn,KR_6713438037,0.0017307000234723091
DIAMOND,5,xp,Linear,knn,KR_6720008037,0.0018395999795757234
DIAMOND,5,xp,Linear,knn,KR_6719888945,0.0019223999697715044
DIAMOND,5,xp,Linear,LR,KR_6711406479,0.0006349000032059848
DIAMOND,5,xp,Linear,LR,KR_6697727419,0.0006154000293463469
DIAMOND,5,xp,Linear,LR,KR_6697626991,0.0010228999890387058
DIAMOND,5,xp,Linear,LR,KR_6689153168,0.0005412999889813364
DIAMOND,5,xp,Linear,LR,KR_6720398487,0.0005357000045478344
DIAMOND,5,xp,Linear,LR,KR_6718954639,0.0005083000287413597
DIAMOND,5,xp,Linear,LR,KR_6703469268,0.0009788000024855137
DIAMOND,5,xp,Linear,LR,KR_6713438037,0.000957600015681237
DIAMOND,5,xp,Linear,LR,KR_6720008037,0.0009530999814160168
DIAMOND,5,xp,Linear,LR,KR_6719888945,0.0010080999927595258
DIAMOND,5,xp,Linear,RF,KR_6711406479,0.0059923999942839146
DIAMOND,5,xp,Linear,RF,KR_6697727419,0.005858599964994937
DIAMOND,5,xp,Linear,RF,KR_6697626991,0.005865099956281483
DIAMOND,5,xp,Linear,RF,KR_6689153168,0.005988200020510703
DIAMOND,5,xp,Linear,RF,KR_6720398487,0.005885099992156029
DIAMOND,5,xp,Linear,RF,KR_6718954639,0.0057749999687075615
DIAMOND,5,xp,Linear,RF,KR_6703469268,0.005934100016020238
DIAMOND,5,xp,Linear,RF,KR_6713438037,0.005851699970662594
DIAMOND,5,xp,Linear,RF,KR_6720008037,0.005878099997062236
DIAMOND,5,xp,Linear,RF,KR_6719888945,0.005832499999087304
DIAMOND,5,xp,Linear,SVC,KR_6711406479,0.0007939999923110008
DIAMOND,5,xp,Linear,SVC,KR_6697727419,0.0007498000049963593
DIAMOND,5,xp,Linear,SVC,KR_6697626991,0.0013374999980442226
DIAMOND,5,xp,Linear,SVC,KR_6689153168,0.0007656000088900328
DIAMOND,5,xp,Linear,SVC,KR_6720398487,0.0013358999858610332
DIAMOND,5,xp,Linear,SVC,KR_6718954639,0.0013184999697841704
DIAMOND,5,xp,Linear,SVC,KR_6703469268,0.0013066999963484704
DIAMOND,5,xp,Linear,SVC,KR_6713438037,0.0013006999506615102
DIAMOND,5,xp,Linear,SVC,KR_6720008037,0.0013705000164918602
DIAMOND,5,xp,Linear,SVC,KR_6719888945,0.0013038000324741006
DIAMOND,5,xp,Linear,XGB,KR_6711406479,0.001795099989976734
DIAMOND,5,xp,Linear,XGB,KR_6697727419,0.0012993999989703298
DIAMOND,5,xp,Linear,XGB,KR_6697626991,0.001355400017928332
DIAMOND,5,xp,Linear,XGB,KR_6689153168,0.0012438999838195741
DIAMOND,5,xp,Linear,XGB,KR_6720398487,0.0014047000440768898
DIAMOND,5,xp,Linear,XGB,KR_6718954639,0.001381099980790168
DIAMOND,5,xp,Linear,XGB,KR_6703469268,0.0014587000478059053
DIAMOND,5,xp,Linear,XGB,KR_6713438037,0.0014120999840088189
DIAMOND,5,xp,Linear,XGB,KR_6720008037,0.0015340999816544354
DIAMOND,5,xp,Linear,XGB,KR_6719888945,0.0015577999874949455
DIAMOND,5,xp,Exponential,knn,KR_6711406479,0.0037609999999403954
DIAMOND,5,xp,Exponential,knn,KR_6697727419,0.0037182000232860446
