CrossValMeans,CrossValerrors,Accuracy,Recall,Precision,F1 Score,Algorithm,tier,data_type,time_len,col,scaler
0.7367619047619047,0.0152571309672387,0.7214611872146118,0.7243589743589743,0.6996904024767802,0.7118110236220473,RF,PLATINUM,weightedmean,30,ALL,SS
0.7504761904761905,0.02288886687359971,0.7382039573820396,0.7403846153846154,0.717391304347826,0.7287066246056783,RF,PLATINUM,weightedmean,30,ALL,RT
0.6723809523809524,0.01280589433445457,0.6666666666666666,0.6730769230769231,0.6422018348623854,0.6572769953051644,SVC,PLATINUM,weightedmean,30,4col,SS
0.734095238095238,0.017147089424650513,0.7382039573820396,0.7467948717948718,0.7147239263803681,0.7304075235109718,SVC,PLATINUM,weightedmean,30,4col,RT
0.7367619047619047,0.009439627956848664,0.7123287671232876,0.7019230769230769,0.6952380952380952,0.6985645933014354,SVC,PLATINUM,weightedmean,30,ALL,SS
0.7531428571428572,0.019297409740059335,0.7382039573820396,0.7403846153846154,0.717391304347826,0.7287066246056783,SVC,PLATINUM,weightedmean,30,ALL,RT
0.6605714285714286,0.014120954661219534,0.6788432267884322,0.6955128205128205,0.6516516516516516,0.6728682170542635,XGB,PLATINUM,weightedmean,30,4col,SS
0.7238095238095238,0.018932988403488265,0.7184170471841704,0.7147435897435898,0.6990595611285266,0.7068145800316957,XGB,PLATINUM,weightedmean,30,4col,RT
0.7340952380952381,0.012202375145178645,0.730593607305936,0.6923076923076923,0.7272727272727273,0.7093596059113301,XGB,PLATINUM,weightedmean,30,ALL,SS
0.7577142857142857,0.014425978079056385,0.7473363774733638,0.7435897435897436,0.7295597484276729,0.7365079365079366,XGB,PLATINUM,weightedmean,30,ALL,RT
0.56171875,0.014071177878024286,0.55875,0.5653298835705045,0.5415117719950434,0.5531645569620254,knn,GOLD,weightedmean,5,4col,SS
0.575,0.01127817652038661,0.583125,0.5886157826649417,0.5659203980099502,0.5770450221940393,knn,GOLD,weightedmean,5,4col,RT
0.5620312499999999,0.011186888949792976,0.52875,0.5472186287192755,0.5114873035066505,0.5287499999999999,knn,GOLD,weightedmean,5,ALL,SS
0.53984375,0.004335761539222367,0.515625,0.5252263906856404,0.4987714987714988,0.5116572148708255,knn,GOLD,weightedmean,5,ALL,RT
0.60640625,0.020630917711653065,0.593125,0.6170763260025873,0.5733173076923077,0.594392523364486,LR,GOLD,weightedmean,5,4col,SS
0.619375,0.016442667913845382,0.631875,0.6545924967658473,0.6111111111111112,0.63210493441599,LR,GOLD,weightedmean,5,4col,RT
0.60609375,0.016561025877795094,0.591875,0.6313065976714101,0.5700934579439252,0.5991405770411294,LR,GOLD,weightedmean,5,ALL,SS
0.62984375,0.012982861298650623,0.635625,0.666235446313066,0.6130952380952381,0.638561686298822,LR,GOLD,weightedmean,5,ALL,RT
0.6010937500000001,0.016738452176052604,0.59,0.5963777490297542,0.5726708074534161,0.5842839036755386,RF,GOLD,weightedmean,5,4col,SS
0.61640625,0.016409969816395135,0.6275,0.6157826649417852,0.6141935483870967,0.6149870801033591,RF,GOLD,weightedmean,5,4col,RT
0.60515625,0.01195695404356812,0.59125,0.6002587322121604,0.5735475896168108,0.586599241466498,RF,GOLD,weightedmean,5,ALL,SS
0.619375,0.012237477655750794,0.633125,0.6351875808538163,0.6168341708542714,0.6258763543658381,RF,GOLD,weightedmean,5,ALL,RT
0.6056250000000001,0.016875000000000032,0.59125,0.6015523932729625,0.5733662145499383,0.5871212121212122,SVC,GOLD,weightedmean,5,4col,SS
0.619375,0.01664924219371558,0.6325,0.6455368693402329,0.6137761377613776,0.6292559899117276,SVC,GOLD,weightedmean,5,4col,RT
0.6,0.019702375332685127,0.57375,0.6144890038809832,0.5529685681024447,0.5821078431372548,SVC,GOLD,weightedmean,5,ALL,SS
0.61921875,0.014991859770388728,0.635,0.666235446313066,0.6123662306777645,0.6381660470879801,SVC,GOLD,weightedmean,5,ALL,RT
0.6001562500000001,0.014332477869335808,0.5925,0.6170763260025873,0.5726290516206483,0.5940224159402242,XGB,GOLD,weightedmean,5,4col,SS
0.61171875,0.01300728461766712,0.603125,0.5950840879689522,0.5882352941176471,0.5916398713826367,XGB,GOLD,weightedmean,5,4col,RT
0.6021875,0.012850553246845036,0.586875,0.6119016817593791,0.5671462829736211,0.5886745488487866,XGB,GOLD,weightedmean,5,ALL,SS
0.615,0.014677523207271732,0.6125,0.6119016817593791,0.5964691046658259,0.6040868454661559,XGB,GOLD,weightedmean,5,ALL,RT
0.6075,0.012338804388999784,0.5925,0.5886157826649417,0.5766793409378961,0.5825864276568502,knn,GOLD,weightedmean,10,4col,SS
0.64328125,0.008609360821222468,0.639375,0.6545924967658473,0.6200980392156863,0.6368785399622404,knn,GOLD,weightedmean,10,4col,RT
0.6296875000000001,0.009894462624367233,0.575625,0.5782664941785253,0.55875,0.5683407501589319,knn,GOLD,weightedmean,10,ALL,SS
0.5706249999999999,0.01581601986515571,0.56375,0.6041397153945667,0.5436554132712457,0.5723039215686274,knn,GOLD,weightedmean,10,ALL,RT
0.6435937500000001,0.015208511699867299,0.631875,0.6390685640362225,0.6144278606965174,0.6265060240963856,LR,GOLD,weightedmean,10,4col,SS
0.66609375,0.0029481191037676836,0.65875,0.6778783958602846,0.6382460414129111,0.657465495608532,LR,GOLD,weightedmean,10,4col,RT
0.6628125,0.012937650965302779,0.62875,0.6545924967658473,0.6074429771908764,0.6301369863013699,LR,GOLD,weightedmean,10,ALL,SS
0.686875,0.008871918479111474,0.6675,0.6985769728331177,0.6436233611442194,0.6699751861042185,LR,GOLD,weightedmean,10,ALL,RT
0.6354687499999999,0.009626826125468346,0.61875,0.6196636481241915,0.6025157232704402,0.6109693877551021,RF,GOLD,weightedmean,10,4col,SS
0.66609375,0.008595170337171911,0.6675,0.6727037516170763,0.6508135168961201,0.6615776081424936,RF,GOLD,weightedmean,10,4col,RT
0.660625,0.016204865203080253,0.62875,0.6520051746442432,0.6079613992762364,0.6292134831460674,RF,GOLD,weightedmean,10,ALL,SS
0.6845312499999999,0.0038400642898263953,0.67375,0.6817593790426908,0.6562889165628891,0.6687817258883249,RF,GOLD,weightedmean,10,ALL,RT
0.6420312499999999,0.013104522716413604,0.62875,0.6093143596377749,0.617300131061599,0.61328125,SVC,GOLD,weightedmean,10,4col,SS
0.6675,0.0018879759333741532,0.66,0.6688227684346701,0.6422360248447205,0.6552598225602028,SVC,GOLD,weightedmean,10,4col,RT
0.6604687499999999,0.015218140388201181,0.629375,0.6416558861578266,0.6108374384236454,0.6258675078864354,SVC,GOLD,weightedmean,10,ALL,SS
0.68546875,0.008679965257706972,0.665625,0.6882276843467011,0.6440677966101694,0.66541588492808,SVC,GOLD,weightedmean,10,ALL,RT
0.6326562499999999,0.013882528925775718,0.62,0.6157826649417852,0.6048284625158831,0.6102564102564102,XGB,GOLD,weightedmean,10,4col,SS
0.6598437500000001,0.005289472149940845,0.661875,0.6688227684346701,0.6446384039900249,0.6565079365079365,XGB,GOLD,weightedmean,10,4col,RT
0.6640625,0.01567959213037764,0.64,0.666235446313066,0.6182472989195679,0.6413449564134496,XGB,GOLD,weightedmean,10,ALL,SS
0.6824999999999999,0.007680128579652838,0.66375,0.6895213454075032,0.641395908543923,0.6645885286783043,XGB,GOLD,weightedmean,10,ALL,RT
0.6975,0.016487151721112998,0.688125,0.6934023285899095,0.6716791979949874,0.6823679185232335,knn,GOLD,weightedmean,15,4col,SS
0.72,0.014102374024432903,0.73375,0.7360931435963778,0.7193426042983565,0.7276214833759591,knn,GOLD,weightedmean,15,4col,RT
0.70921875,0.014998372307520587,0.720625,0.7141009055627425,0.7095115681233933,0.7117988394584138,knn,GOLD,weightedmean,15,ALL,SS
0.65625,0.022900088700701565,0.665625,0.6830530401034929,0.6454767726161369,0.6637335009428033,knn,GOLD,weightedmean,15,ALL,RT
0.71203125,0.010718795553839032,0.718125,0.7179818887451488,0.7043147208121827,0.7110826393337604,LR,GOLD,weightedmean,15,4col,SS
0.7418750000000001,0.013662720149186978,0.753125,0.7503234152652005,0.7416879795396419,0.7459807073954984,LR,GOLD,weightedmean,15,4col,RT
0.74078125,0.02115673466948527,0.730625,0.7347994825355757,0.7153652392947103,0.7249521378430122,LR,GOLD,weightedmean,15,ALL,SS
0.75875,0.0178316782721089,0.75375,0.7529107373868047,0.7414012738853503,0.7471116816431321,LR,GOLD,weightedmean,15,ALL,RT
0.70828125,0.011252169929618035,0.705,0.7102199223803364,0.6888331242158093,0.6993630573248408,RF,GOLD,weightedmean,15,4col,SS
0.7420312499999999,0.013616181205646456,0.751875,0.7632600258732212,0.7338308457711443,0.7482561826252377,RF,GOLD,weightedmean,15,4col,RT
0.7350000000000001,0.021266078476061354,0.731875,0.7503234152652005,0.7107843137254902,0.7300188797986156,RF,GOLD,weightedmean,15,ALL,SS
0.75265625,0.018518097145090267,0.7625,0.7606727037516171,0.7509578544061303,0.7557840616966581,RF,GOLD,weightedmean,15,ALL,RT
0.7134375,0.013317047345414048,0.7125,0.7166882276843467,0.6968553459119496,0.7066326530612245,SVC,GOLD,weightedmean,15,4col,SS
0.74265625,0.012189503040526318,0.7525,0.7542043984476067,0.7389100126742713,0.7464788732394365,SVC,GOLD,weightedmean,15,4col,RT
0.7334375,0.02483539560788189,0.728125,0.7554980595084088,0.7036144578313253,0.7286338116032438,SVC,GOLD,weightedmean,15,ALL,SS
0.7509374999999999,0.014400453009367452,0.751875,0.7490297542043984,0.7404092071611253,0.7446945337620579,SVC,GOLD,weightedmean,15,ALL,RT
0.7115625,0.0098002511128542,0.70625,0.7076326002587322,0.6915297092288243,0.6994884910485933,XGB,GOLD,weightedmean,15,4col,SS
0.74171875,0.013050383136138193,0.75,0.7516170763260026,0.7363751584283904,0.7439180537772088,XGB,GOLD,weightedmean,15,4col,RT
0.73609375,0.020866250037440814,0.73,0.7490297542043984,0.7086903304773562,0.7283018867924529,XGB,GOLD,weightedmean,15,ALL,SS
0.7515625,0.019954782869653104,0.75625,0.7632600258732212,0.740276035131744,0.7515923566878981,XGB,GOLD,weightedmean,15,ALL,RT
0.7040495420738828,0.012456073764800572,0.6994981179422836,0.7027348394768134,0.7207317073170731,0.7116195063214932,knn,GOLD,weightedmean,20,4col,SS
0.7451414346302785,0.015782329679890947,0.7503136762860728,0.7419738406658739,0.7751552795031056,0.7582017010935601,knn,GOLD,weightedmean,20,4col,RT
0.7369861700165959,0.012280016741000224,0.733375156838143,0.718192627824019,0.7626262626262627,0.739742804654011,knn,GOLD,weightedmean,20,ALL,SS
0.7065556579998772,0.009868461622114312,0.7277289836888331,0.7122473246135553,0.7572692793931732,0.7340686274509803,knn,GOLD,weightedmean,20,ALL,RT
0.7250650931218883,0.01187408749867479,0.7346298619824341,0.7110582639714625,0.7686375321336761,0.7387276096355775,LR,GOLD,weightedmean,20,4col,SS
0.7680400762185752,0.015214153431870244,0.7747804265997491,0.7705112960760999,0.7960687960687961,0.783081570996979,LR,GOLD,weightedmean,20,4col,RT
0.7639618907123977,0.0194414017634924,0.7816813048933501,0.7752675386444708,0.8039457459926017,0.7893462469733656,LR,GOLD,weightedmean,20,ALL,SS
0.7812123670784928,0.00955506625632428,0.7917189460476788,0.7800237812128419,0.8169364881693649,0.7980535279805352,LR,GOLD,weightedmean,20,ALL,RT
0.7156529596164485,0.008126149905867464,0.7383939774153074,0.7324613555291319,0.7623762376237624,0.7471194663432383,RF,GOLD,weightedmean,20,4col,SS
0.7655297805642634,0.015014816393940134,0.7653701380175659,0.7455410225921522,0.7966963151207116,0.7702702702702703,RF,GOLD,weightedmean,20,4col,RT
0.7619220603601942,0.017295601311791853,0.7728983688833124,0.7681331747919143,0.7945879458794588,0.7811366384522369,RF,GOLD,weightedmean,20,ALL,SS
0.7780763415083902,0.014157030393611679,0.7986198243412798,0.7895362663495838,0.8217821782178217,0.8053365676167373,RF,GOLD,weightedmean,20,ALL,RT
0.7225552892003198,0.009589641220982496,0.7352572145545797,0.7146254458977408,0.7675606641123882,0.7401477832512314,SVC,GOLD,weightedmean,20,4col,SS
0.7672562542258283,0.016064771218476184,0.773525721455458,0.7705112960760999,0.7941176470588235,0.7821363910681954,SVC,GOLD,weightedmean,20,4col,RT
0.7532948552461736,0.013942063204136672,0.7747804265997491,0.7681331747919143,0.7975308641975308,0.7825560266505148,SVC,GOLD,weightedmean,20,ALL,SS
0.7791742577908907,0.014589465906292358,0.794228356336261,0.7954815695600476,0.8109090909090909,0.8031212484993997,SVC,GOLD,weightedmean,20,ALL,RT
0.721300510172721,0.008985073914070364,0.7271016311166876,0.7051129607609988,0.7602564102564102,0.7316471314003701,XGB,GOLD,weightedmean,20,4col,SS
0.7634921630094045,0.01775294602374029,0.7728983688833124,0.7717003567181926,0.7924297924297924,0.7819277108433734,XGB,GOLD,weightedmean,20,4col,RT
0.765528797098777,0.013164635206289022,0.7841907151819323,0.7788347205707491,0.8056580565805658,0.7920193470374848,XGB,GOLD,weightedmean,20,ALL,SS
0.7782335730530457,0.015402263617995212,0.7885821831869511,0.7835909631391201,0.8095823095823096,0.7963746223564956,XGB,GOLD,weightedmean,20,ALL,RT
0.7274747474747475,0.017465110906303812,0.7221324717285945,0.7360890302066773,0.7223088923556942,0.7291338582677164,knn,GOLD,weightedmean,25,4col,SS
0.7923232323232323,0.0086326709572612,0.7980613893376414,0.8235294117647058,0.7884322678843226,0.8055987558320372,knn,GOLD,weightedmean,25,4col,RT
0.7595959595959596,0.011445830686234577,0.7625201938610663,0.7678855325914149,0.7654516640253566,0.7666666666666666,knn,GOLD,weightedmean,25,ALL,SS
0.7440404040404042,0.011527549590050194,0.7342487883683361,0.7440381558028617,0.7358490566037735,0.7399209486166008,knn,GOLD,weightedmean,25,ALL,RT
0.7488888888888889,0.0167152643179294,0.7439418416801292,0.7742448330683624,0.7356495468277946,0.7544539116963593,LR,GOLD,weightedmean,25,4col,SS
0.8026262626262627,0.009445389678837113,0.7988691437802908,0.821939586645469,0.790519877675841,0.8059236165237723,LR,GOLD,weightedmean,25,4col,RT
0.7917171717171717,0.012394231636507422,0.8021001615508885,0.8298887122416534,0.7909090909090909,0.8099301784328937,LR,GOLD,weightedmean,25,ALL,SS
0.8145454545454545,0.006809009917718275,0.8093699515347335,0.8251192368839427,0.8046511627906977,0.814756671899529,LR,GOLD,weightedmean,25,ALL,RT
0.7416161616161616,0.01701533065797621,0.7415185783521809,0.753577106518283,0.7417840375586855,0.7476340694006309,RF,GOLD,weightedmean,25,4col,SS
0.8004040404040402,0.01269034244407225,0.8021001615508885,0.8267090620031796,0.7926829268292683,0.8093385214007782,RF,GOLD,weightedmean,25,4col,RT
0.7911111111111111,0.01483714264806348,0.7980613893376414,0.8426073131955485,0.7782672540381792,0.8091603053435115,RF,GOLD,weightedmean,25,ALL,SS
0.8052525252525251,0.010328745883769051,0.8012924071082391,0.8235294117647058,0.7932618683001531,0.8081123244929798,RF,GOLD,weightedmean,25,ALL,RT
0.7472727272727273,0.017754806095127126,0.7439418416801292,0.7631160572337043,0.7407407407407407,0.7517619420516837,SVC,GOLD,weightedmean,25,4col,SS
0.8028282828282828,0.012060453783110535,0.8037156704361874,0.8282988871224165,0.7942073170731707,0.8108949416342413,SVC,GOLD,weightedmean,25,4col,RT
0.7832323232323233,0.016751848437679073,0.7972536348949919,0.821939586645469,0.788109756097561,0.8046692607003891,SVC,GOLD,weightedmean,25,ALL,SS
0.8034343434343434,0.011039253407930692,0.7915993537964459,0.8012718600953895,0.7912087912087912,0.7962085308056872,SVC,GOLD,weightedmean,25,ALL,RT
0.7434343434343436,0.016437046954996346,0.7407108239095315,0.766295707472178,0.7347560975609756,0.7501945525291828,XGB,GOLD,weightedmean,25,4col,SS
0.8002020202020201,0.010601730717900541,0.7964458804523424,0.821939586645469,0.786910197869102,0.8040435458786938,XGB,GOLD,weightedmean,25,4col,RT
0.7931313131313132,0.010582465336330312,0.7972536348949919,0.8251192368839427,0.7863636363636364,0.8052754072924747,XGB,GOLD,weightedmean,25,ALL,SS
0.8040404040404041,0.006420302457402293,0.802907915993538,0.8203497615262321,0.7975270479134466,0.8087774294670846,XGB,GOLD,weightedmean,25,ALL,RT
0.6340972752737458,0.01196257083182973,0.6438746438746439,0.6790830945558739,0.632,0.6546961325966851,knn,GOLD,weightedmean,30,4col,SS
0.707559205500382,0.010123019926215223,0.7065527065527065,0.7077363896848138,0.7037037037037037,0.7057142857142857,knn,GOLD,weightedmean,30,4col,RT
0.7104106187929717,0.014956588561396878,0.7037037037037037,0.7421203438395415,0.6870026525198939,0.7134986225895316,knn,GOLD,weightedmean,30,ALL,SS
0.6929303539597658,0.014598145875081146,0.6894586894586895,0.7106017191977078,0.6794520547945205,0.6946778711484594,knn,GOLD,weightedmean,30,ALL,RT
0.6690501655207537,0.009932545800326788,0.6638176638176638,0.670487106017192,0.6591549295774648,0.6647727272727273,LR,GOLD,weightedmean,30,4col,SS
0.7353749681690858,0.007553108147690229,0.7450142450142451,0.7306590257879656,0.75,0.7402031930333816,LR,GOLD,weightedmean,30,4col,RT
0.7432263814616756,0.010210341170495314,0.7350427350427351,0.7335243553008596,0.7335243553008596,0.7335243553008597,LR,GOLD,weightedmean,30,ALL,SS
0.7639069264069264,0.008677835807273831,0.7663817663817664,0.7621776504297995,0.7665706051873199,0.7643678160919541,LR,GOLD,weightedmean,30,ALL,RT
0.6587025719378661,0.012862468719653873,0.6737891737891738,0.670487106017192,0.6724137931034483,0.6714490674318507,RF,GOLD,weightedmean,30,4col,SS
0.7271734148204737,0.0046300203944171095,0.7293447293447294,0.7106017191977078,0.7359050445103857,0.7230320699708455,RF,GOLD,weightedmean,30,4col,RT
0.7485707919531448,0.00821223027489335,0.7378917378917379,0.7392550143266475,0.7350427350427351,0.7371428571428571,RF,GOLD,weightedmean,30,ALL,SS
0.7571345811051693,0.011083994111946898,0.7649572649572649,0.7421203438395415,0.7754491017964071,0.7584187408491947,RF,GOLD,weightedmean,30,ALL,RT
0.664769544181309,0.008910509399912956,0.6695156695156695,0.6819484240687679,0.6629526462395543,0.672316384180791,SVC,GOLD,weightedmean,30,4col,SS
0.7364451235039471,0.004987198559870446,0.7478632478632479,0.7478510028653295,0.7457142857142857,0.7467811158798283,SVC,GOLD,weightedmean,30,4col,RT
0.7457142857142858,0.014445362599123207,0.7250712250712251,0.7220630372492837,0.7241379310344828,0.7230989956958394,SVC,GOLD,weightedmean,30,ALL,SS
0.7560631525337407,0.007326121335048616,0.7606837606837606,0.7707736389684814,0.7535014005602241,0.7620396600566572,SVC,GOLD,weightedmean,30,ALL,RT
0.6565699006875478,0.013696120000378287,0.6538461538461539,0.670487106017192,0.6464088397790055,0.6582278481012658,XGB,GOLD,weightedmean,30,4col,SS
0.7221778711484594,0.008771039125251377,0.7150997150997151,0.7048710601719198,0.717201166180758,0.7109826589595376,XGB,GOLD,weightedmean,30,4col,RT
0.7457161955691367,0.013776610348752072,0.7293447293447294,0.7421203438395415,0.7214484679665738,0.7316384180790961,XGB,GOLD,weightedmean,30,ALL,SS
0.7649745352686529,0.015207076399652752,0.7564102564102564,0.7421203438395415,0.7617647058823529,0.7518142235123366,XGB,GOLD,weightedmean,30,ALL,RT
0.56796875,0.011566722202076092,0.561875,0.5609137055837563,0.5545796737766625,0.5577287066246056,knn,SILVER,weightedmean,5,4col,SS
0.59078125,0.006199010757774181,0.58625,0.5977157360406091,0.5772058823529411,0.587281795511222,knn,SILVER,weightedmean,5,4col,RT
0.5429687500000001,0.01132138808296051,0.539375,0.5697969543147208,0.5301062573789846,0.5492354740061162,knn,SILVER,weightedmean,5,ALL,SS
0.52609375,0.009291292967074078,0.526875,0.5393401015228426,0.518925518925519,0.5289359054138145,knn,SILVER,weightedmean,5,ALL,RT
0.60328125,0.011347236034603326,0.61,0.5888324873096447,0.6073298429319371,0.5979381443298969,LR,SILVER,weightedmean,5,4col,SS
0.62703125,0.01160465289226695,0.633125,0.633248730964467,0.6260978670012547,0.6296529968454259,LR,SILVER,weightedmean,5,4col,RT
0.60484375,0.00847791247890659,0.61125,0.5888324873096447,0.6089238845144357,0.5987096774193548,LR,SILVER,weightedmean,5,ALL,SS
0.6346875000000001,0.006396715465768323,0.639375,0.6446700507614214,0.631055900621118,0.637790332705587,LR,SILVER,weightedmean,5,ALL,RT
0.5987499999999999,0.01071879555383906,0.605625,0.6269035532994924,0.5944645006016848,0.6102532427424336,RF,SILVER,weightedmean,5,4col,SS
0.62421875,0.006935106569116314,0.629375,0.631979695431472,0.6217228464419475,0.6268093140339835,RF,SILVER,weightedmean,5,4col,RT
0.59640625,0.011154105185984219,0.601875,0.631979695431472,0.5893491124260355,0.6099203919167177,RF,SILVER,weightedmean,5,ALL,SS
0.6292187499999999,0.007067614298686648,0.63125,0.631979695431472,0.6240601503759399,0.6279949558638083,RF,SILVER,weightedmean,5,ALL,RT
0.6028125,0.010604299688098227,0.60875,0.6027918781725888,0.6027918781725888,0.6027918781725888,SVC,SILVER,weightedmean,5,4col,SS
0.62578125,0.011930380730513161,0.629375,0.6269035532994924,0.6229508196721312,0.6249209361163821,SVC,SILVER,weightedmean,5,4col,RT
0.59453125,0.011460700513057637,0.5925,0.5850253807106599,0.5865139949109415,0.5857687420584498,SVC,SILVER,weightedmean,5,ALL,SS
0.6309374999999999,0.012641774128855483,0.635625,0.6421319796954315,0.6270136307311028,0.6344827586206897,SVC,SILVER,weightedmean,5,ALL,RT
0.5965625,0.011186888949792957,0.605625,0.6091370558375635,0.597758405977584,0.6033940917661849,XGB,SILVER,weightedmean,5,4col,SS
0.62109375,0.008282723925436622,0.635625,0.6446700507614214,0.6263871763255241,0.6353971232020013,XGB,SILVER,weightedmean,5,4col,RT
0.599375,0.005685439187081341,0.6025,0.6269035532994924,0.5909090909090909,0.6083743842364533,XGB,SILVER,weightedmean,5,ALL,SS
0.624375,0.0035424325152358244,0.62875,0.6269035532994924,0.6221662468513854,0.6245259165613148,XGB,SILVER,weightedmean,5,ALL,RT
0.60546875,0.00814900300650333,0.62125,0.6218274111675127,0.6140350877192983,0.617906683480454,knn,SILVER,weightedmean,10,4col,SS
0.646875,0.008866413099444454,0.6575,0.6637055837563451,0.6488833746898263,0.6562107904642408,knn,SILVER,weightedmean,10,4col,RT
0.6131249999999999,0.01624849752669459,0.595,0.5862944162436549,0.5892857142857143,0.5877862595419848,knn,SILVER,weightedmean,10,ALL,SS
0.5646875,0.01467752320727171,0.573125,0.5647208121827412,0.5668789808917197,0.5657978385251113,knn,SILVER,weightedmean,10,ALL,RT
0.6431250000000001,0.005728219618694783,0.645625,0.6345177664974619,0.6418485237483954,0.6381620931716656,LR,SILVER,weightedmean,10,4col,SS
0.6740625,0.00986233364878719,0.6875,0.6852791878172588,0.6818181818181818,0.6835443037974682,LR,SILVER,weightedmean,10,4col,RT
0.661875,0.008449066146622358,0.65375,0.6560913705583756,0.64625,0.6511335012594458,LR,SILVER,weightedmean,10,ALL,SS
0.6896875,0.012649496655005699,0.705625,0.7068527918781726,0.698870765370138,0.7028391167192429,LR,SILVER,weightedmean,10,ALL,RT
0.63125,0.009097454142506001,0.64125,0.6687817258883249,0.6273809523809524,0.6474201474201474,RF,SILVER,weightedmean,10,4col,SS
0.6728125,0.01040441988411658,0.680625,0.6903553299492385,0.6707768187422934,0.6804252657911194,RF,SILVER,weightedmean,10,4col,RT
0.6496875,0.013698411746439805,0.64,0.6421319796954315,0.6325,0.6372795969773299,RF,SILVER,weightedmean,10,ALL,SS
0.68359375,0.01262631490677307,0.688125,0.7144670050761421,0.6726403823178017,0.6929230769230769,RF,SILVER,weightedmean,10,ALL,RT
0.6407812500000001,0.009649623535402819,0.640625,0.6573604060913706,0.6294046172539489,0.6430788330229672,SVC,SILVER,weightedmean,10,4col,SS
0.6734375,0.01039972580768358,0.685625,0.684010152284264,0.6796973518284993,0.6818469323213157,SVC,SILVER,weightedmean,10,4col,RT
0.6559375,0.00418096505008116,0.645625,0.6573604060913706,0.6355828220858896,0.6462882096069869,SVC,SILVER,weightedmean,10,ALL,SS
0.67265625,0.010004881620988827,0.69,0.6928934010152284,0.6825,0.6876574307304786,SVC,SILVER,weightedmean,10,ALL,RT
0.63171875,0.01096647946585414,0.639375,0.6598984771573604,0.6272617611580217,0.6431663574520716,XGB,SILVER,weightedmean,10,4col,SS
0.66625,0.009762812094883295,0.68125,0.6852791878172588,0.6733167082294265,0.6792452830188679,XGB,SILVER,weightedmean,10,4col,RT
0.6473437499999999,0.007821869381739904,0.6525,0.6586294416243654,0.6439205955334988,0.6511919698870765,XGB,SILVER,weightedmean,10,ALL,SS
0.67421875,0.011503226449566238,0.685,0.6890862944162437,0.6770573566084788,0.6830188679245284,XGB,SILVER,weightedmean,10,ALL,RT
0.6996874999999999,0.00853817255769641,0.704375,0.7131979695431472,0.6946847960444994,0.7038196618659988,knn,SILVER,weightedmean,15,4col,SS
0.73953125,0.006453711383769801,0.73625,0.7296954314720813,0.7334183673469388,0.7315521628498728,knn,SILVER,weightedmean,15,4col,RT
0.7228125000000001,0.006079711393232409,0.72125,0.7208121827411168,0.7153652392947103,0.718078381795196,knn,SILVER,weightedmean,15,ALL,SS
0.6628125,0.014223041934656608,0.6675,0.6611675126903553,0.6628498727735369,0.6620076238881829,knn,SILVER,weightedmean,15,ALL,RT
0.72453125,0.009840029058646116,0.73,0.7119289340101523,0.7323759791122716,0.722007722007722,LR,SILVER,weightedmean,15,4col,SS
0.75953125,0.00860652459620026,0.748125,0.7385786802030457,0.7471116816431322,0.7428206764518189,LR,SILVER,weightedmean,15,4col,RT
0.7456250000000001,0.00820275296775418,0.749375,0.748730964467005,0.7440100882723834,0.7463630613535737,LR,SILVER,weightedmean,15,ALL,SS
0.77171875,0.01148623496843069,0.764375,0.7614213197969543,0.7604562737642585,0.7609384908053265,LR,SILVER,weightedmean,15,ALL,RT
0.7203125,0.007444455780982227,0.720625,0.7157360406091371,0.7166454891994918,0.7161904761904762,RF,SILVER,weightedmean,15,4col,SS
0.7575000000000001,0.01118688894979298,0.750625,0.7423857868020305,0.7490396927016645,0.745697896749522,RF,SILVER,weightedmean,15,4col,RT
0.7426562499999999,0.008172935519138768,0.730625,0.7360406091370558,0.7222914072229141,0.7291011942174733,RF,SILVER,weightedmean,15,ALL,SS
0.7667187499999999,0.008679965257706968,0.754375,0.751269035532995,0.7503168567807351,0.7507926442612557,RF,SILVER,weightedmean,15,ALL,RT
0.7217187500000001,0.008124999999999995,0.725,0.7296954314720813,0.7169576059850374,0.7232704402515724,SVC,SILVER,weightedmean,15,4col,SS
0.76046875,0.011625672023586425,0.74625,0.7411167512690355,0.7430025445292621,0.7420584498094028,SVC,SILVER,weightedmean,15,4col,RT
0.7387500000000001,0.009304421831849619,0.743125,0.7436548223350253,0.7371069182389937,0.7403663929248262,SVC,SILVER,weightedmean,15,ALL,SS
0.76953125,0.008370684522486781,0.754375,0.7449238578680203,0.7535301668806161,0.7492022973835354,SVC,SILVER,weightedmean,15,ALL,RT
0.7212500000000001,0.011539250273522995,0.720625,0.7233502538071066,0.7133917396745932,0.718336483931947,XGB,SILVER,weightedmean,15,4col,SS
0.7496875000000001,0.011541365820387128,0.745625,0.7246192893401016,0.7503285151116952,0.737249838605552,XGB,SILVER,weightedmean,15,4col,RT
0.74703125,0.00390312374899897,0.74375,0.7652284263959391,0.7282608695652174,0.7462871287128714,XGB,SILVER,weightedmean,15,ALL,SS
0.7618750000000001,0.013435683016691041,0.754375,0.7550761421319797,0.7484276729559748,0.7517372078332281,XGB,SILVER,weightedmean,15,ALL,RT
0.7193750000000001,0.010750635882355985,0.71875,0.7055137844611529,0.7236503856041131,0.7144670050761421,knn,SILVER,weightedmean,20,4col,SS
0.7542187499999999,0.009356753075987437,0.7575,0.7305764411027569,0.7711640211640212,0.7503217503217503,knn,SILVER,weightedmean,20,4col,RT
