tier,time_len,col,lan_type,model_name,match_id,training_time
BRONZE,15,4col,Linear,LR,KR_6697602921,0.0033062999718822
SILVER,5,xp,Exponential,knn,KR_6722876813,0.0033062000293284
MASTER,20,totalGold,Exponential,knn,KR_6721279552,0.0033062000293284
SILVER,10,totalGold,Exponential,knn,KR_6709199827,0.003306100028567
MASTER,20,totalDamageTaken,Exponential,knn,KR_6721374687,0.003306100028567
GRANDMASTER,5,totalGold,Exponential,knn,KR_6720006844,0.003306100028567
MASTER,25,totalDamageTaken,Exponential,knn,KR_6719362239,0.0033060000278055
SILVER,30,totalGold,Exponential,knn,KR_6722571790,0.0033060000278055
MASTER,20,totalDamageTaken,Exponential,knn,KR_6720486739,0.0033059000270441
IRON,25,4col,Linear,SVC,KR_6721830650,0.0033058999688364
IRON,30,totalGold,Exponential,XGB,KR_6618104295,0.0033058000262826
MASTER,25,4col,Linear,SVC,KR_6711732043,0.0033056000247597
GOLD,10,4col,Linear,SVC,KR_6710644400,0.0033055000239983
MASTER,20,totalDamageTaken,Exponential,knn,KR_6719639076,0.0033055000239983
PLATINUM,10,totalGold,Exponential,XGB,KR_6720721077,0.0033053999650292
CHALLENGER,25,xp,Exponential,knn,KR_6719025407,0.0033053000224754
EMERALD,15,xp,Exponential,XGB,KR_6656499891,0.0033052999642677
CHALLENGER,30,4col,Linear,SVC,KR_6720275332,0.0033051000209525
GOLD,20,totalDamageTaken,Exponential,knn,KR_6716122402,0.003305000020191
SILVER,10,totalGold,Exponential,knn,KR_6722700025,0.0033049999619834
GOLD,30,4col,Linear,SVC,KR_6685691130,0.0033049999619834
CHALLENGER,10,totalDamageTaken,Exponential,XGB,KR_6720275332,0.0033048999612219
GOLD,15,totalDamageDone,Exponential,knn,KR_6706170670,0.003304699959699
IRON,30,totalDamageTaken,Exponential,knn,KR_6721830650,0.003304699959699
MASTER,5,xp,Exponential,knn,KR_6719844876,0.003304699959699
SILVER,10,4col,Linear,SVC,KR_6722329158,0.0033046000171452
CHALLENGER,25,4col,Linear,SVC,KR_6719076193,0.0033045999589376
DIAMOND,10,totalDamageTaken,Exponential,knn,KR_6713438037,0.0033045000163838
MASTER,30,4col,Linear,SVC,KR_6719844876,0.0033044999581761
DIAMOND,20,totalGold,Exponential,knn,KR_6720008037,0.0033044999581761
GRANDMASTER,20,xp,Exponential,knn,KR_6720090100,0.0033044999581761
GOLD,10,totalDamageTaken,Exponential,XGB,KR_6710644400,0.0033044000156223
MASTER,20,4col,Linear,SVC,KR_6711732043,0.0033043000148609
MASTER,15,4col,Linear,LR,KR_6708466200,0.0033042000140994
GRANDMASTER,20,4col,Linear,SVC,KR_6700947907,0.0033040000125765
GOLD,15,4col,Linear,SVC,KR_6716122402,0.0033040000125765
MASTER,10,totalDamageDone,Exponential,knn,KR_6702312310,0.0033039999543689
MASTER,30,xp,Exponential,knn,KR_6720486739,0.0033039999543689
SILVER,30,xp,Exponential,knn,KR_6672584601,0.0033039000118151
GOLD,25,xp,Exponential,XGB,KR_6717057617,0.0033037000102922
EMERALD,25,4col,Linear,SVC,KR_6688779490,0.0033037000102922
EMERALD,20,4col,Linear,LR,KR_6720673430,0.0033035000087693
GOLD,30,4col,Linear,LR,KR_6722864607,0.0033034999505616
EMERALD,10,4col,Linear,LR,KR_6720468016,0.0033033000072464
MASTER,30,xp,Exponential,knn,KR_6719844876,0.0033033000072464
GRANDMASTER,5,totalDamageTaken,Exponential,knn,KR_6720031714,0.0033033000072464
GRANDMASTER,25,totalDamageDone,Exponential,XGB,KR_6707942391,0.0033032000064849
EMERALD,15,4col,Linear,SVC,KR_6633976812,0.0033032000064849
GRANDMASTER,30,4col,Linear,SVC,KR_6720191687,0.0033031000057235
MASTER,25,xp,Exponential,knn,KR_6720486739,0.003303000004962
EMERALD,25,4col,Mixed,XGB,KR_6656499891,0.0033029000042006
PLATINUM,20,4col,Linear,SVC,KR_6628974366,0.0033028000034391
GRANDMASTER,5,totalDamageDone,Exponential,XGB,KR_6720045022,0.0033028000034391
GOLD,5,totalGold,Exponential,knn,KR_6722864607,0.0033028000034391
DIAMOND,15,totalDamageDone,Exponential,knn,KR_6713438037,0.0033025000011548
GRANDMASTER,10,totalGold,Exponential,knn,KR_6720006844,0.0033022999996319
MASTER,10,xp,Exponential,knn,KR_6719362239,0.0033021999988704
GOLD,5,xp,Exponential,knn,KR_6722864607,0.0033021999988704
GOLD,15,totalDamageDone,Exponential,knn,KR_6716122402,0.0033021999988704
PLATINUM,20,4col,Linear,SVC,KR_6720788356,0.003302099998109
PLATINUM,25,totalDamageDone,Exponential,XGB,KR_6720721077,0.003302099998109
PLATINUM,20,totalDamageDone,Exponential,knn,KR_6720945585,0.003302099998109
GRANDMASTER,15,4col,Linear,LR,KR_6720090100,0.0033019999973475
MASTER,20,totalDamageDone,Exponential,knn,KR_6721279552,0.0033019999973475
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6716886112,0.0033018999965861
MASTER,30,totalDamageDone,Exponential,knn,KR_6721374687,0.0033018999965861
SILVER,15,totalDamageTaken,Exponential,XGB,KR_6722876813,0.0033018999965861
GOLD,20,4col,Linear,SVC,KR_6716122402,0.0033018000540323
PLATINUM,10,totalGold,Exponential,XGB,KR_6720862597,0.0033017999958246
DIAMOND,20,xp,Exponential,knn,KR_6720008037,0.0033017999958246
GRANDMASTER,10,4col,Linear,SVC,KR_6700947907,0.0033016999950632
SILVER,20,4col,Linear,SVC,KR_6722876813,0.0033016999950632
CHALLENGER,5,totalGold,Exponential,SVC,KR_6719124350,0.0033015999943017
PLATINUM,15,totalDamageDone,Exponential,XGB,KR_6658164740,0.0033015999943017
GOLD,10,xp,Exponential,knn,KR_6722864607,0.0033013999927788
CHALLENGER,5,4col,Linear,LR,KR_6719076193,0.0033013999927788
BRONZE,30,4col,Linear,SVC,KR_6612511481,0.0033013999927788
CHALLENGER,5,4col,Linear,LR,KR_6718952462,0.0033012999920174
GRANDMASTER,15,totalDamageTaken,Exponential,knn,KR_6720045022,0.0033012999920174
GRANDMASTER,20,totalDamageDone,Exponential,knn,KR_6720006844,0.0033012999920174
GOLD,30,totalDamageDone,Exponential,knn,KR_6706170670,0.0033011999912559
MASTER,25,totalGold,Exponential,knn,KR_6719362239,0.0033009999897331
GRANDMASTER,15,totalGold,Exponential,knn,KR_6720006844,0.0033009999897331
PLATINUM,20,totalDamageTaken,Exponential,knn,KR_6720862597,0.0033008999889716
DIAMOND,15,totalDamageTaken,Exponential,knn,KR_6720008037,0.0033008999889716
CHALLENGER,20,4col,Linear,LR,KR_6720411617,0.0033007999882102
CHALLENGER,30,4col,Linear,LR,KR_6720275332,0.0033006999874487
MASTER,20,4col,Linear,SVC,KR_6719362239,0.0033005999866873
GRANDMASTER,20,totalDamageTaken,Exponential,knn,KR_6720031714,0.0033003999851644
MASTER,5,totalDamageTaken,Exponential,knn,KR_6721279552,0.0033002999844029
SILVER,5,totalDamageDone,Exponential,knn,KR_6723064601,0.0033002999844029
DIAMOND,10,4col,Linear,LR,KR_6713438037,0.00330009998288
GOLD,20,4col,Linear,SVC,KR_6706170670,0.00330009998288
MASTER,25,4col,Linear,LR,KR_6708466200,0.0033000000403262
GOLD,10,xp,Exponential,XGB,KR_6696043911,0.0032999999821186
DIAMOND,10,4col,Linear,LR,KR_6697727419,0.0032998999813571
PLATINUM,30,totalGold,Exponential,XGB,KR_6628974366,0.0032998999813571
SILVER,30,4col,Linear,LR,KR_6708495790,0.0032998999813571
IRON,25,4col,Linear,LR,KR_6718588302,0.0032998000388033
GRANDMASTER,30,xp,Exponential,knn,KR_6720090100,0.0032996999798342
MASTER,25,4col,Linear,SVC,KR_6702568067,0.0032996999798342
DIAMOND,10,totalDamageTaken,Exponential,knn,KR_6719888945,0.0032996000372804
DIAMOND,30,totalDamageTaken,Exponential,knn,KR_6719888945,0.0032994000357575
DIAMOND,25,4col,Linear,SVC,KR_6703469268,0.0032993999775499
BRONZE,20,totalGold,Exponential,knn,KR_6698859172,0.0032993999775499
BRONZE,30,xp,Exponential,XGB,KR_6722673207,0.0032993000349961
MASTER,15,4col,Linear,SVC,KR_6711732043,0.0032992999767884
GRANDMASTER,15,totalGold,Exponential,knn,KR_6720031714,0.0032992999767884
GOLD,10,4col,Linear,LR,KR_6722209068,0.0032991000334732
DIAMOND,5,xp,Exponential,knn,KR_6713438037,0.0032991000334732
CHALLENGER,10,totalGold,Exponential,SVC,KR_6719076193,0.0032990999752655
PLATINUM,10,xp,Exponential,knn,KR_6720862597,0.0032988999737426
CHALLENGER,5,totalGold,Exponential,SVC,KR_6719076193,0.0032988999737426
DIAMOND,15,totalDamageDone,Exponential,XGB,KR_6689153168,0.0032988999737426
IRON,15,4col,Linear,SVC,KR_6707011931,0.0032988999737426
IRON,5,totalDamageDone,Exponential,XGB,KR_6706218048,0.0032988999737426
BRONZE,5,xp,Exponential,knn,KR_6722673207,0.0032988000311888
GRANDMASTER,5,totalDamageTaken,Exponential,knn,KR_6720090100,0.0032987999729812
MASTER,10,totalDamageDone,Exponential,XGB,KR_6711732043,0.0032987999729812
EMERALD,15,4col,Linear,LR,KR_6720618309,0.0032987000304274
DIAMOND,10,totalDamageDone,Exponential,knn,KR_6720008037,0.0032987000304274
MASTER,20,totalGold,Exponential,knn,KR_6720486739,0.0032986999722197
SILVER,10,4col,Linear,SVC,KR_6718791445,0.0032986999722197
BRONZE,15,totalDamageTaken,Exponential,knn,KR_6719801174,0.0032986999722197
SILVER,15,4col,Linear,SVC,KR_6723064601,0.0032986000296659
DIAMOND,30,totalDamageDone,Exponential,knn,KR_6718954639,0.0032985999714583
DIAMOND,30,4col,Linear,SVC,KR_6720008037,0.0032985000289045
GOLD,30,4col,Linear,LR,KR_6710644400,0.003298400028143
GRANDMASTER,5,totalDamageDone,Exponential,knn,KR_6718820761,0.003298400028143
GRANDMASTER,15,4col,Linear,SVC,KR_6717156971,0.003298400028143
GRANDMASTER,10,4col,Linear,LR,KR_6720006844,0.0032983999699354
BRONZE,15,4col,Linear,LR,KR_6718308708,0.0032983999699354
CHALLENGER,30,totalGold,Exponential,XGB,KR_6719076193,0.0032982000266201
MASTER,5,4col,Linear,LR,KR_6708466200,0.0032982000266201
DIAMOND,15,xp,Exponential,knn,KR_6703469268,0.0032981999684125
CHALLENGER,30,totalDamageTaken,Exponential,knn,KR_6719076193,0.0032981999684125
CHALLENGER,15,totalDamageTaken,Exponential,knn,KR_6719076193,0.0032980000250972
EMERALD,20,4col,Linear,SVC,KR_6716886112,0.0032978000235743
PLATINUM,5,xp,Exponential,LR,KR_6658164740,0.0032977000228129
BRONZE,20,totalGold,Exponential,knn,KR_6623220455,0.0032976000220514
EMERALD,30,4col,Linear,LR,KR_6720618309,0.0032975999638438
DIAMOND,5,xp,Exponential,knn,KR_6720398487,0.00329750002129
GOLD,20,totalDamageDone,Exponential,SVC,KR_6713953115,0.0032974999630823
PLATINUM,30,4col,Linear,LR,KR_6714668974,0.0032974000205285
SILVER,15,totalGold,Exponential,RF,KR_6718791445,0.0032972000190056
IRON,25,4col,Linear,SVC,KR_6693725199,0.0032968000159598
PLATINUM,5,xp,Exponential,XGB,KR_6714893677,0.0032967999577522
MASTER,5,totalDamageTaken,Exponential,XGB,KR_6702568067,0.0032967000151984
BRONZE,20,xp,Exponential,knn,KR_6698859172,0.0032966000144369
PLATINUM,5,totalDamageTaken,Exponential,XGB,KR_6658164740,0.0032966000144369
SILVER,30,4col,Linear,LR,KR_6722329158,0.0032965999562293
GRANDMASTER,5,xp,Exponential,knn,KR_6720045022,0.003296400012914
GRANDMASTER,5,xp,Exponential,knn,KR_6720006844,0.0032962000113911
PLATINUM,20,4col,Linear,SVC,KR_6629083317,0.0032961000106297
GRANDMASTER,30,totalDamageTaken,Exponential,knn,KR_6720045022,0.0032960000098682
MASTER,5,totalDamageDone,Exponential,knn,KR_6719844876,0.0032960000098682
GOLD,5,xp,Exponential,knn,KR_6706170670,0.0032959999516606
GRANDMASTER,15,4col,Linear,SVC,KR_6720006844,0.0032959000091068
CHALLENGER,15,totalDamageDone,Exponential,XGB,KR_6720369775,0.0032958000083453
GRANDMASTER,15,totalGold,Exponential,XGB,KR_6707942391,0.0032958000083453
BRONZE,15,4col,Linear,SVC,KR_6697602921,0.003295500006061
IRON,20,totalDamageDone,Exponential,XGB,KR_6706218048,0.0032953000045381
EMERALD,25,4col,Linear,SVC,KR_6706440997,0.0032953000045381
SILVER,25,4col,Linear,LR,KR_6723064601,0.0032949000014923
GOLD,10,4col,Linear,LR,KR_6653234423,0.0032948000007309
EMERALD,20,4col,Linear,LR,KR_6716865681,0.0032942999969236
DIAMOND,25,totalDamageTaken,Exponential,XGB,KR_6703469268,0.0032942999969236
GRANDMASTER,5,xp,Exponential,knn,KR_6720090100,0.0032941999961622
SILVER,25,4col,Linear,LR,KR_6722571790,0.0032941999961622
GOLD,20,totalGold,Exponential,XGB,KR_6653234423,0.0032941999961622
GOLD,15,4col,Linear,LR,KR_6653234423,0.0032941999961622
MASTER,20,4col,Linear,SVC,KR_6702312310,0.0032941999961622
GRANDMASTER,15,totalDamageTaken,Exponential,knn,KR_6718820761,0.0032940999954007
BRONZE,5,4col,Mixed,knn,KR_6719801174,0.0032940999954007
DIAMOND,30,4col,Linear,SVC,KR_6713438037,0.0032939999946393
CHALLENGER,25,totalDamageTaken,Exponential,knn,KR_6718915047,0.0032938999938778
CHALLENGER,30,totalDamageDone,Exponential,SVC,KR_6718989642,0.0032938999938778
IRON,30,4col,Linear,SVC,KR_6692638149,0.0032937999931164
SILVER,30,4col,Linear,LR,KR_6722876813,0.0032936999923549
GRANDMASTER,30,4col,Linear,SVC,KR_6717156971,0.0032936000498011
PLATINUM,5,totalDamageDone,Exponential,XGB,KR_6720721077,0.0032935999915935
SILVER,10,4col,Linear,LR,KR_6708495790,0.003293499990832
IRON,30,4col,Linear,LR,KR_6704855811,0.003293499990832
DIAMOND,25,totalDamageDone,Exponential,knn,KR_6718954639,0.0032933999900706
GRANDMASTER,10,xp,Exponential,knn,KR_6720090100,0.0032932999893091
GRANDMASTER,25,4col,Linear,LR,KR_6707942391,0.0032932999893091
GRANDMASTER,10,totalDamageTaken,Exponential,knn,KR_6720006844,0.0032932999893091
GRANDMASTER,25,totalDamageTaken,Exponential,knn,KR_6720006844,0.0032931999885477
GOLD,25,4col,Linear,LR,KR_6706170670,0.0032929999870248
IRON,25,4col,Linear,SVC,KR_6718588302,0.0032928999862633
IRON,30,totalDamageDone,Exponential,XGB,KR_6706218048,0.0032927999855019
GOLD,10,totalGold,Exponential,RF,KR_6653234423,0.0032926000421866
PLATINUM,30,totalDamageTaken,Exponential,knn,KR_6629083317,0.0032924999832175
SILVER,30,totalDamageTaken,Exponential,knn,KR_6722329158,0.0032924000406637
GOLD,20,4col,Linear,LR,KR_6696043911,0.0032923999824561
DIAMOND,10,totalDamageTaken,Exponential,knn,KR_6720008037,0.0032923999824561
GOLD,25,totalDamageTaken,Exponential,knn,KR_6722864607,0.0032922999816946
SILVER,10,totalGold,Exponential,knn,KR_6722329158,0.0032922999816946
PLATINUM,20,totalDamageDone,Exponential,XGB,KR_6658164740,0.0032921999809332
GRANDMASTER,20,4col,Linear,LR,KR_6720191687,0.0032921000383794
PLATINUM,30,4col,Linear,LR,KR_6720788356,0.0032920999801717
SILVER,10,4col,Linear,LR,KR_6711575562,0.0032920000376179
BRONZE,25,xp,Exponential,RF,KR_6612511481,0.0032919999794103
CHALLENGER,10,xp,Exponential,XGB,KR_6720411617,0.0032918999786488
BRONZE,20,4col,Linear,LR,KR_6714586906,0.0032916999771259
MASTER,5,totalDamageTaken,Exponential,knn,KR_6720486739,0.0032914000330492
DIAMOND,25,xp,Mixed,knn,KR_6718954639,0.0032914000330492
PLATINUM,30,4col,Linear,SVC,KR_6720788356,0.0032913999748416
GOLD,20,totalDamageTaken,Exponential,knn,KR_6713953115,0.0032913000322878
DIAMOND,20,4col,Linear,LR,KR_6713438037,0.0032913000322878
GRANDMASTER,20,4col,Linear,SVC,KR_6720191687,0.0032912999740801
PLATINUM,10,xp,Exponential,XGB,KR_6658164740,0.0032911999733187
GRANDMASTER,10,xp,Exponential,knn,KR_6720031714,0.0032911999733187
GRANDMASTER,25,4col,Linear,SVC,KR_6718820761,0.0032910999725572
DIAMOND,25,4col,Mixed,XGB,KR_6719888945,0.0032910000300034
DIAMOND,20,4col,Linear,LR,KR_6697626991,0.003290900029242
IRON,30,xp,Exponential,XGB,KR_6692638149,0.003290900029242
EMERALD,30,totalDamageTaken,Exponential,XGB,KR_6716886112,0.0032907000277191
GOLD,25,4col,Linear,LR,KR_6716122402,0.0032905000261962
GRANDMASTER,30,xp,Exponential,knn,KR_6720006844,0.0032904999679885
PLATINUM,25,totalDamageDone,Exponential,XGB,KR_6628974366,0.0032903999672271
SILVER,5,totalGold,Exponential,knn,KR_6722329158,0.0032903000246733
MASTER,30,totalDamageTaken,Exponential,XGB,KR_6702568067,0.0032903000246733
GOLD,20,4col,Linear,LR,KR_6706170670,0.0032903000246733
PLATINUM,25,totalDamageTaken,Exponential,XGB,KR_6628974366,0.0032902000239118
DIAMOND,15,4col,Linear,LR,KR_6720398487,0.0032901000231504
PLATINUM,25,totalDamageTaken,Exponential,XGB,KR_6658164740,0.0032899999641813
GOLD,15,totalDamageTaken,Exponential,knn,KR_6716122402,0.0032899000216275
GOLD,5,totalDamageTaken,Exponential,knn,KR_6716122402,0.0032897000201046
CHALLENGER,25,4col,Linear,SVC,KR_6718952462,0.0032897000201046
GRANDMASTER,5,totalDamageTaken,Exponential,knn,KR_6720191687,0.0032897000201046
DIAMOND,20,4col,Linear,SVC,KR_6703469268,0.0032895999611355
EMERALD,30,4col,Linear,LR,KR_6720673430,0.0032891000155359
GOLD,25,xp,Exponential,knn,KR_6710644400,0.0032891000155359
CHALLENGER,30,totalDamageDone,Exponential,XGB,KR_6718989642,0.0032890000147745
CHALLENGER,10,4col,Linear,LR,KR_6720216348,0.0032890000147745
MASTER,25,4col,Linear,LR,KR_6720486739,0.0032890000147745
DIAMOND,20,4col,Mixed,XGB,KR_6711406479,0.003288900014013
SILVER,5,4col,Linear,LR,KR_6708495790,0.0032888000132516
MASTER,30,xp,Exponential,knn,KR_6721374687,0.0032888000132516
DIAMOND,30,xp,Exponential,XGB,KR_6719888945,0.0032886999542824
PLATINUM,10,totalDamageDone,Exponential,XGB,KR_6658164740,0.0032886000117287
GOLD,5,totalDamageTaken,Exponential,knn,KR_6713953115,0.0032885000109672
BRONZE,10,4col,Linear,LR,KR_6643461539,0.0032885000109672
MASTER,5,xp,Exponential,XGB,KR_6719639076,0.0032885000109672
GRANDMASTER,15,xp,Exponential,knn,KR_6720045022,0.0032884000102058
GOLD,5,xp,Exponential,knn,KR_6696043911,0.0032883000094443
BRONZE,30,4col,Linear,SVC,KR_6697602921,0.0032883000094443
GRANDMASTER,20,xp,Exponential,XGB,KR_6700947907,0.0032883000094443
CHALLENGER,5,totalDamageTaken,Exponential,SVC,KR_6719025407,0.0032882000086829
BRONZE,15,totalDamageTaken,Exponential,knn,KR_6623220455,0.0032881000079214
MASTER,20,xp,Exponential,XGB,KR_6708466200,0.0032881000079214
IRON,30,totalDamageTaken,Exponential,knn,KR_6692638149,0.0032881000079214
GOLD,5,4col,Linear,LR,KR_6653234423,0.0032878000056371
CHALLENGER,5,totalDamageDone,Exponential,SVC,KR_6719124350,0.0032875999459065
BRONZE,15,4col,Linear,LR,KR_6714586906,0.0032875000033527
BRONZE,20,xp,Exponential,XGB,KR_6697602921,0.0032875000033527
GOLD,15,4col,Linear,LR,KR_6713953115,0.0032874000025913
PLATINUM,10,4col,Linear,LR,KR_6714893677,0.0032874000025913
MASTER,30,totalDamageTaken,Exponential,knn,KR_6719362239,0.0032874000025913
GOLD,25,totalDamageTaken,Exponential,XGB,KR_6710644400,0.0032873000018298
CHALLENGER,5,xp,Exponential,XGB,KR_6719124350,0.0032873000018298
BRONZE,20,4col,Mixed,knn,KR_6697602921,0.0032872000010684
EMERALD,25,totalGold,Exponential,XGB,KR_6656499891,0.0032872000010684
CHALLENGER,15,4col,Linear,SVC,KR_6719076193,0.0032869999995455
GOLD,5,4col,Mixed,knn,KR_6713953115,0.0032869999995455
CHALLENGER,20,xp,Exponential,XGB,KR_6719076193,0.0032869999995455
PLATINUM,15,4col,Linear,SVC,KR_6714668974,0.0032869999995455
GOLD,10,4col,Linear,LR,KR_6710644400,0.0032869999995455
EMERALD,20,xp,Exponential,XGB,KR_6656499891,0.0032867999980226
CHALLENGER,25,4col,Linear,SVC,KR_6720216348,0.0032862999942153
MASTER,25,4col,Linear,SVC,KR_6719844876,0.0032861999934539
EMERALD,15,4col,Linear,SVC,KR_6688779490,0.0032860999926924
PLATINUM,30,totalDamageDone,Exponential,XGB,KR_6720862597,0.0032858999911695
GRANDMASTER,15,totalDamageDone,Exponential,XGB,KR_6707942391,0.0032857999904081
DIAMOND,25,totalGold,Exponential,XGB,KR_6720008037,0.0032855999888852
EMERALD,20,totalGold,Exponential,XGB,KR_6656499891,0.0032855999888852
IRON,5,4col,Linear,LR,KR_6706218048,0.0032855000463314
CHALLENGER,20,4col,Linear,SVC,KR_6720275332,0.0032854999881237
CHALLENGER,30,4col,Linear,LR,KR_6718952462,0.0032853999873623
BRONZE,15,xp,Exponential,XGB,KR_6714586906,0.0032853999873623
CHALLENGER,20,4col,Linear,LR,KR_6718915047,0.0032853999873623
GOLD,30,4col,Linear,LR,KR_6722209068,0.0032852999866008
CHALLENGER,5,4col,Linear,LR,KR_6720411617,0.003285200044047
CHALLENGER,15,totalGold,Exponential,RF,KR_6718952462,0.0032851999858394
CHALLENGER,25,totalDamageTaken,Exponential,XGB,KR_6719124350,0.0032850000425241
DIAMOND,25,4col,Linear,LR,KR_6713438037,0.0032847000402398
SILVER,20,xp,Exponential,XGB,KR_6718791445,0.0032846999820321
IRON,5,totalDamageDone,Exponential,XGB,KR_6692638149,0.0032846999820321
SILVER,25,4col,Linear,LR,KR_6722329158,0.0032844999805092
DIAMOND,30,4col,Linear,SVC,KR_6703469268,0.0032844999805092
CHALLENGER,15,4col,Linear,LR,KR_6718952462,0.0032843999797478
GRANDMASTER,25,4col,Linear,SVC,KR_6700947907,0.0032840999774634
IRON,10,4col,Linear,LR,KR_6628785661,0.0032840999774634
EMERALD,30,4col,Linear,LR,KR_6656499891,0.0032838999759405
PLATINUM,25,4col,Linear,LR,KR_6720481811,0.0032836000318638
EMERALD,15,4col,Mixed,XGB,KR_6633976812,0.0032834999728947
GOLD,20,4col,Linear,LR,KR_6710644400,0.0032834999728947
GRANDMASTER,15,4col,Linear,LR,KR_6720031714,0.0032833000295795
SILVER,20,totalDamageDone,Exponential,XGB,KR_6709199827,0.0032832999713718
BRONZE,15,4col,Linear,LR,KR_6719801174,0.0032832000288181
MASTER,15,xp,Exponential,XGB,KR_6719844876,0.0032830999698489
MASTER,20,4col,Mixed,XGB,KR_6708466200,0.0032830999698489
CHALLENGER,10,xp,Exponential,XGB,KR_6720216348,0.0032829999690875
EMERALD,10,totalGold,Exponential,XGB,KR_6716886112,0.0032828000257723
DIAMOND,20,4col,Linear,SVC,KR_6689153168,0.0032827999675646
GOLD,30,4col,Linear,LR,KR_6706170670,0.0032827999675646
GRANDMASTER,30,4col,Linear,SVC,KR_6720090100,0.003282300021965
IRON,10,4col,Linear,LR,KR_6721830650,0.003282300021965
IRON,10,totalDamageDone,Exponential,XGB,KR_6706218048,0.0032822999637573
CHALLENGER,5,4col,Linear,LR,KR_6720275332,0.0032822000212036
GOLD,30,xp,Exponential,XGB,KR_6713953115,0.0032820000196807
PLATINUM,25,xp,Exponential,XGB,KR_6714893677,0.0032819000189192
IRON,15,totalDamageDone,Exponential,XGB,KR_6692638149,0.0032818999607115
SILVER,20,4col,Linear,LR,KR_6722329158,0.0032817999599501
GOLD,5,4col,Linear,LR,KR_6706170670,0.0032817000173963
PLATINUM,10,totalDamageTaken,Exponential,XGB,KR_6714668974,0.0032816000166349
GOLD,20,4col,Linear,LR,KR_6713953115,0.0032815000158734
EMERALD,20,4col,Linear,SVC,KR_6716865681,0.0032814999576658
SILVER,5,4col,Linear,LR,KR_6672584601,0.0032807000097818
BRONZE,30,xp,Exponential,XGB,KR_6714586906,0.0032807000097818
SILVER,30,4col,Linear,LR,KR_6711575562,0.0032807000097818
SILVER,20,4col,Linear,SVC,KR_6722700025,0.0032805999508127
GOLD,15,4col,Mixed,XGB,KR_6696043911,0.0032805000082589
MASTER,20,4col,Linear,LR,KR_6721374687,0.0032802000059746
SILVER,5,totalGold,Exponential,SVC,KR_6723064601,0.0032801000052131
BRONZE,15,totalDamageTaken,Exponential,XGB,KR_6693211202,0.0032801000052131
GOLD,5,4col,Linear,LR,KR_6722864607,0.0032801000052131
DIAMOND,15,totalGold,Exponential,SVC,KR_6713438037,0.0032800000044517
MASTER,15,4col,Linear,SVC,KR_6721279552,0.0032799000036902
MASTER,15,4col,Mixed,knn,KR_6719639076,0.0032798000029288
EMERALD,30,4col,Linear,LR,KR_6716886112,0.0032798000029288
EMERALD,20,4col,Linear,LR,KR_6720745651,0.0032798000029288
DIAMOND,5,xp,Exponential,knn,KR_6718954639,0.0032796000014059
DIAMOND,30,totalDamageDone,Exponential,XGB,KR_6713438037,0.0032796000014059
GRANDMASTER,25,4col,Linear,SVC,KR_6720191687,0.0032795000006444
GOLD,10,totalGold,Exponential,RF,KR_6685691130,0.003279399999883
MASTER,15,4col,Linear,SVC,KR_6702312310,0.0032793000573292
CHALLENGER,25,totalGold,Exponential,XGB,KR_6718952462,0.0032792999991215
PLATINUM,30,4col,Linear,LR,KR_6720862597,0.0032792999991215
IRON,10,4col,Linear,LR,KR_6707011931,0.0032792999991215
MASTER,25,4col,Linear,LR,KR_6721374687,0.0032791999983601
GOLD,5,totalGold,Exponential,SVC,KR_6706170670,0.0032789999968372
GOLD,10,totalDamageDone,Exponential,XGB,KR_6706170670,0.0032788999960757
GRANDMASTER,10,4col,Linear,SVC,KR_6717156971,0.0032788999960757
BRONZE,30,4col,Linear,LR,KR_6643461539,0.0032786999945528
PLATINUM,20,4col,Linear,LR,KR_6629083317,0.0032785999937914
MASTER,15,4col,Linear,SVC,KR_6720486739,0.0032783999922685
BRONZE,15,4col,Mixed,knn,KR_6719801174,0.003278299991507
EMERALD,20,4col,Linear,LR,KR_6706440997,0.0032782000489532
DIAMOND,25,4col,Linear,LR,KR_6711406479,0.0032778999884612
MASTER,30,totalDamageDone,Exponential,SVC,KR_6719844876,0.0032778999884612
SILVER,30,4col,Linear,LR,KR_6709199827,0.0032778999884612
CHALLENGER,25,4col,Linear,SVC,KR_6720275332,0.0032776999869383
MASTER,30,4col,Linear,LR,KR_6719844876,0.0032774999854154
PLATINUM,20,4col,Linear,LR,KR_6714893677,0.0032774999854154
BRONZE,5,totalGold,Exponential,XGB,KR_6612511481,0.003277399984654
PLATINUM,5,4col,Linear,LR,KR_6714668974,0.0032772999838925
GOLD,25,totalDamageTaken,Exponential,XGB,KR_6653234423,0.0032772000413388
EMERALD,20,4col,Linear,LR,KR_6688779490,0.0032770999823696
GOLD,10,totalGold,Exponential,RF,KR_6717057617,0.003276800038293
CHALLENGER,30,totalDamageTaken,Exponential,knn,KR_6719025407,0.0032767999800853
DIAMOND,30,4col,Linear,LR,KR_6713438037,0.0032767000375315
DIAMOND,15,4col,Linear,LR,KR_6711406479,0.0032766000367701
CHALLENGER,30,totalDamageDone,Exponential,XGB,KR_6718915047,0.0032765999785624
CHALLENGER,30,4col,Linear,LR,KR_6720216348,0.0032760000322014
GRANDMASTER,15,4col,Linear,LR,KR_6707942391,0.0032759999739937
SILVER,15,4col,Linear,SVC,KR_6722700025,0.0032759000314399
